# Archivo de precios de termicas (plpcosce.dat)
# Numero de centrales termicas con cambio de costo variable
 200 
# Nombre de la central
'CMPC_PACIFICO_BL3'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   07     034     376.5
   08     035     375.2
   09     036     373.8
   10     037     372.6
   11     038     371.5
   12     039     370.4
   01     040     369.4
   02     041     368.3
   03     042     367.3
   04     043     366.3
   05     044     365.3
   06     045     364.2
   07     046     363.4
   08     047     362.6
   09     048     361.8
   10     049     360.9
   11     050     360.1
   12     051     359.4
# Nombre de la central
'TOCOPILLA_U16-TG+TV_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     248.1
   04     005     248.1
   04     006     248.1
   04     007     248.1
   05     008     243.7
   05     009     243.7
   05     010     243.7
   05     011     243.7
   06     012     242.9
   06     013     242.9
   06     014     242.9
   06     015     242.9
   07     016     241.9
   07     017     241.9
   07     018     241.9
   07     019     241.9
   08     020     240.9
   08     021     240.9
   08     022     240.9
   08     023     240.9
   09     024     239.9
   10     025     239.0
   11     026     238.2
   12     027     237.5
   01     028     236.8
   02     029     236.1
   03     030     235.4
   04     031     234.8
   05     032     234.2
   06     033     233.5
   07     034     232.9
   08     035     232.3
   09     036     231.7
   10     037     231.1
   11     038     230.6
   12     039     230.0
   01     040     229.6
   02     041     229.1
   03     042     228.6
   04     043     228.1
   05     044     227.6
   06     045     227.1
   07     046     226.7
   08     047     226.3
   09     048     226.0
   10     049     225.6
   11     050     225.2
   12     051     224.9
# Nombre de la central
'TOCOPILLA-TG1'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     349.4
   04     005     349.4
   04     006     349.4
   04     007     349.4
   05     008     340.9
   05     009     340.9
   05     010     340.9
   05     011     340.9
   06     012     339.4
   06     013     339.4
   06     014     339.4
   06     015     339.4
   07     016     337.4
   07     017     337.4
   07     018     337.4
   07     019     337.4
   08     020     335.5
   08     021     335.5
   08     022     335.5
   08     023     335.5
   09     024     333.6
   10     025     332.0
   11     026     330.4
   12     027     328.9
   01     028     327.6
   02     029     326.3
   03     030     325.0
   04     031     323.8
   05     032     322.6
   06     033     321.4
   07     034     320.2
   08     035     319.0
   09     036     317.8
   10     037     316.7
   11     038     315.7
   12     039     314.7
   01     040     313.7
   02     041     312.8
   03     042     311.9
   04     043     310.9
   05     044     310.0
   06     045     309.1
   07     046     308.3
   08     047     307.6
   09     048     306.9
   10     049     306.1
   11     050     305.4
   12     051     304.7
# Nombre de la central
'TOCOPILLA-TG2'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     337.2
   04     005     337.2
   04     006     337.2
   04     007     337.2
   05     008     329.0
   05     009     329.0
   05     010     329.0
   05     011     329.0
   06     012     327.5
   06     013     327.5
   06     014     327.5
   06     015     327.5
   07     016     325.6
   07     017     325.6
   07     018     325.6
   07     019     325.6
   08     020     323.7
   08     021     323.7
   08     022     323.7
   08     023     323.7
   09     024     322.0
   10     025     320.4
   11     026     318.9
   12     027     317.4
   01     028     316.1
   02     029     314.8
   03     030     313.7
   04     031     312.5
   05     032     311.4
   06     033     310.1
   07     034     309.0
   08     035     307.9
   09     036     306.7
   10     037     305.6
   11     038     304.7
   12     039     303.7
   01     040     302.8
   02     041     301.9
   03     042     301.0
   04     043     300.1
   05     044     299.2
   06     045     298.3
   07     046     297.5
   08     047     296.8
   09     048     296.1
   10     049     295.4
   11     050     294.7
   12     051     294.1
# Nombre de la central
'TOCOPILLA-TG3_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     281.7
   04     005     281.7
   04     006     281.7
   04     007     281.7
   05     008     274.9
   05     009     274.9
   05     010     274.9
   05     011     274.9
   06     012     273.6
   06     013     273.6
   06     014     273.6
   06     015     273.6
   07     016     272.0
   07     017     272.0
   07     018     272.0
   07     019     272.0
   08     020     270.4
   08     021     270.4
   08     022     270.4
   08     023     270.4
   09     024     269.0
   10     025     267.6
   11     026     266.4
   12     027     265.2
   01     028     264.1
   02     029     263.0
   03     030     262.0
   04     031     261.1
   05     032     260.1
   06     033     259.1
   07     034     258.2
   08     035     257.2
   09     036     256.2
   10     037     255.3
   11     038     254.5
   12     039     253.7
   01     040     253.0
   02     041     252.2
   03     042     251.5
   04     043     250.7
   05     044     250.0
   06     045     249.2
   07     046     248.6
   08     047     248.0
   09     048     247.4
   10     049     246.8
   11     050     246.2
   12     051     245.7
# Nombre de la central
'TRAPEN'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     236.1
   04     005     236.1
   04     006     236.1
   04     007     236.1
   05     008     231.1
   05     009     231.1
   05     010     231.1
   05     011     231.1
   06     012     230.1
   06     013     230.1
   06     014     230.1
   06     015     230.1
   07     016     229.0
   07     017     229.0
   07     018     229.0
   07     019     229.0
   08     020     227.8
   08     021     227.8
   08     022     227.8
   08     023     227.8
   09     024     226.7
   10     025     225.8
   11     026     224.9
   12     027     224.0
   01     028     223.2
   02     029     222.4
   03     030     221.7
   04     031     221.0
   05     032     220.3
   06     033     219.5
   07     034     218.8
   08     035     218.1
   09     036     217.4
   10     037     216.7
   11     038     216.2
   12     039     215.6
   01     040     215.0
   02     041     214.5
   03     042     213.9
   04     043     213.3
   05     044     212.8
   06     045     212.3
   07     046     211.8
   08     047     211.4
   09     048     210.9
   10     049     210.5
   11     050     210.1
   12     051     209.7
# Nombre de la central
'TRINCAO'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     227.1
   04     005     227.1
   04     006     227.1
   04     007     227.1
   05     008     222.3
   05     009     222.3
   05     010     222.3
   05     011     222.3
   06     012     221.4
   06     013     221.4
   06     014     221.4
   06     015     221.4
   07     016     220.3
   07     017     220.3
   07     018     220.3
   07     019     220.3
   08     020     219.2
   08     021     219.2
   08     022     219.2
   08     023     219.2
   09     024     218.2
   10     025     217.3
   11     026     216.4
   12     027     215.6
   01     028     214.8
   02     029     214.0
   03     030     213.3
   04     031     212.7
   05     032     212.0
   06     033     211.3
   07     034     210.6
   08     035     210.0
   09     036     209.3
   10     037     208.6
   11     038     208.1
   12     039     207.5
   01     040     207.0
   02     041     206.5
   03     042     206.0
   04     043     205.4
   05     044     204.9
   06     045     204.4
   07     046     203.9
   08     047     203.5
   09     048     203.1
   10     049     202.7
   11     050     202.3
   12     051     201.9
# Nombre de la central
'UJINA_U1_HFO'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     158.2
   04     005     158.2
   04     006     158.2
   04     007     158.2
   05     008     154.8
   05     009     154.8
   05     010     154.8
   05     011     154.8
   06     012     154.1
   06     013     154.1
   06     014     154.1
   06     015     154.1
   07     016     153.3
   07     017     153.3
   07     018     153.3
   07     019     153.3
   08     020     152.5
   08     021     152.5
   08     022     152.5
   08     023     152.5
   09     024     151.8
   10     025     151.1
   11     026     150.5
   12     027     149.9
   01     028     149.3
   02     029     148.8
   03     030     148.3
   04     031     147.8
   05     032     147.3
   06     033     146.8
   07     034     146.4
   08     035     145.9
   09     036     145.4
   10     037     144.9
   11     038     144.5
   12     039     144.1
   01     040     143.7
   02     041     143.4
   03     042     143.0
   04     043     142.6
   05     044     142.2
   06     045     141.9
   07     046     141.5
   08     047     141.2
   09     048     140.9
   10     049     140.6
   11     050     140.3
   12     051     140.1
# Nombre de la central
'UJINA_U1_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     255.5
   04     005     255.5
   04     006     255.5
   04     007     255.5
   05     008     249.8
   05     009     249.8
   05     010     249.8
